0.000000000000000000e+00,4.406125860865767185e-02
1.000000000000000056e-01,7.617688628481428248e-02
2.000000000000000111e-01,1.119503760713626561e-01
3.000000000000000444e-01,2.712996670926640097e-01
4.000000000000000222e-01,2.587154215377087674e-01
5.000000000000000000e-01,3.429498428324164738e-01
6.000000000000000888e-01,3.433238067511768521e-01
7.000000000000000666e-01,4.692105992714091789e-01
8.000000000000000444e-01,6.942777696645474617e-03
9.000000000000000222e-01,4.180809742886575364e-01
1.000000000000000000e+00,4.856730416845708165e-01
1.100000000000000089e+00,1.284935278502326028e-01
1.200000000000000178e+00,3.616976296333834773e-02
1.300000000000000044e+00,1.855830416187965737e-01
1.400000000000000133e+00,1.846544750569734661e-01
1.500000000000000000e+00,3.057051720354507784e-01
1.600000000000000089e+00,7.568889565676240050e-02
1.700000000000000178e+00,2.776849808031683908e-01
1.800000000000000044e+00,6.483947809274615004e-02
1.900000000000000133e+00,3.928580834397558674e-01
2.000000000000000000e+00,-2.599999999999999645e+00
2.100000000000000089e+00,-2.799999999999999822e+00
2.200000000000000178e+00,-3.000000000000000000e+00
2.300000000000000266e+00,-3.200000000000000178e+00
2.400000000000000355e+00,-3.400000000000000355e+00
2.500000000000000444e+00,-3.600000000000000533e+00
2.600000000000000533e+00,-3.800000000000000711e+00
2.700000000000000622e+00,-4.000000000000000888e+00
2.800000000000000711e+00,-4.200000000000001066e+00
2.900000000000000799e+00,-4.400000000000001243e+00
3.000000000000000888e+00,-4.600000000000001421e+00
3.100000000000000977e+00,-4.800000000000001599e+00
3.200000000000001066e+00,-5.000000000000001776e+00
3.300000000000001155e+00,-5.200000000000001954e+00
3.400000000000001243e+00,-5.400000000000002132e+00
3.500000000000001332e+00,-5.600000000000002309e+00
3.600000000000001421e+00,-5.800000000000002487e+00
3.700000000000001510e+00,-6.000000000000003553e+00
3.800000000000001599e+00,-6.200000000000002842e+00
3.900000000000001688e+00,-6.400000000000003908e+00
