0.000000000000000000e+00,5.022961923640613335e+00
2.000000000000000111e-01,5.051944075368035136e+00
4.000000000000000222e-01,5.144368157601736158e+00
6.000000000000000888e-01,5.156766466155633388e+00
8.000000000000000444e-01,5.274478606102706912e+00
1.000000000000000000e+00,5.337672508639859537e+00
1.200000000000000178e+00,5.278886106059268890e+00
1.400000000000000133e+00,5.289229275340848524e+00
1.600000000000000089e+00,5.444812599126627184e+00
1.800000000000000044e+00,5.405238100195598250e+00
2.000000000000000000e+00,5.555740739276685325e+00
2.200000000000000178e+00,5.520002634382818130e+00
2.400000000000000355e+00,5.649707568074847863e+00
2.600000000000000089e+00,5.706027901685690296e+00
2.800000000000000266e+00,5.713796495253983920e+00
3.000000000000000000e+00,5.793172726420475094e+00
3.200000000000000178e+00,5.716980190217343605e+00
3.400000000000000355e+00,5.862228904032649623e+00
3.600000000000000089e+00,5.757334999749809334e+00
3.800000000000000266e+00,5.824362995738979087e+00
4.000000000000000000e+00,5.801788798461451790e+00
4.200000000000000178e+00,5.893268227510739088e+00
4.400000000000000355e+00,5.945563601875319293e+00
4.600000000000000533e+00,6.100436195842965148e+00
4.800000000000000711e+00,5.999155693740666706e+00
5.000000000000000000e+00,6.175084501099328271e+00
5.200000000000000178e+00,6.126254362208810811e+00
5.400000000000000355e+00,6.083335460337527145e+00
5.600000000000000533e+00,6.290284788718208731e+00
5.800000000000000711e+00,6.330691399454612345e+00
6.000000000000000000e+00,6.285519939627057795e+00
6.200000000000000178e+00,6.327116103137605307e+00
6.400000000000000355e+00,6.457469436977024912e+00
6.600000000000000533e+00,6.414789016633007712e+00
6.800000000000000711e+00,6.387394203181837149e+00
7.000000000000000000e+00,6.402290445578979750e+00
7.200000000000000178e+00,6.561133090111647803e+00
7.400000000000000355e+00,6.517767800988818472e+00
7.600000000000000533e+00,6.663527670501228073e+00
7.800000000000000711e+00,6.757833112576751233e+00
8.000000000000000000e+00,6.692207556530854973e+00
8.200000000000001066e+00,6.806934677775422493e+00
8.400000000000000355e+00,6.818391109101400005e+00
8.599999999999999645e+00,6.796406820763857048e+00
8.800000000000000711e+00,6.876956899206405183e+00
9.000000000000000000e+00,6.868076379943294008e+00
9.200000000000001066e+00,6.988665034515557650e+00
9.400000000000000355e+00,6.906393862672337569e+00
9.600000000000001421e+00,6.960109892081445260e+00
9.800000000000000711e+00,7.070886816644016193e+00
