-3.000000000000000000e+00,6.400000000000000355e+00
-2.899999999999999911e+00,6.200000000000000178e+00
-2.799999999999999822e+00,6.000000000000000000e+00
-2.699999999999999734e+00,5.799999999999999822e+00
-2.599999999999999645e+00,5.599999999999999645e+00
-2.499999999999999556e+00,5.399999999999999467e+00
-2.399999999999999467e+00,5.199999999999999289e+00
-2.299999999999999378e+00,4.999999999999998224e+00
-2.199999999999999289e+00,4.799999999999998934e+00
-2.099999999999999201e+00,4.599999999999997868e+00
-1.999999999999999112e+00,4.399999999999998579e+00
-1.899999999999999023e+00,4.199999999999997513e+00
-1.799999999999998934e+00,3.999999999999997780e+00
-1.699999999999998845e+00,3.799999999999997602e+00
-1.599999999999998757e+00,3.599999999999997424e+00
-1.499999999999998668e+00,3.399999999999997247e+00
-1.399999999999998579e+00,3.199999999999997069e+00
-1.299999999999998490e+00,2.999999999999996891e+00
-1.199999999999998401e+00,2.799999999999996714e+00
-1.099999999999998312e+00,2.599999999999996536e+00
-9.999999999999982236e-01,2.399999999999996358e+00
-8.999999999999981348e-01,2.199999999999996181e+00
-7.999999999999980460e-01,1.999999999999996003e+00
-6.999999999999979572e-01,1.799999999999995826e+00
-5.999999999999978684e-01,1.599999999999995648e+00
-4.999999999999977796e-01,1.399999999999995470e+00
-3.999999999999976907e-01,1.199999999999995293e+00
-2.999999999999976019e-01,9.999999999999952260e-01
-1.999999999999975131e-01,7.999999999999950484e-01
-9.999999999999742428e-02,5.999999999999948708e-01
2.664535259100375697e-15,3.999999999999946931e-01
1.000000000000027534e-01,1.999999999999945155e-01
2.000000000000028422e-01,-5.773159728050814010e-15
3.000000000000029310e-01,-2.000000000000059508e-01
4.000000000000030198e-01,-4.000000000000061284e-01
5.000000000000031086e-01,-6.000000000000063061e-01
6.000000000000031974e-01,-8.000000000000064837e-01
7.000000000000032863e-01,-1.000000000000006661e+00
8.000000000000033751e-01,-1.200000000000006839e+00
9.000000000000034639e-01,-1.400000000000007017e+00
1.000000000000003553e+00,-1.600000000000007194e+00
1.100000000000003197e+00,-1.800000000000006484e+00
1.200000000000003730e+00,-2.000000000000007550e+00
1.300000000000004263e+00,-2.200000000000008615e+00
1.400000000000003908e+00,-2.400000000000007905e+00
1.500000000000003553e+00,-2.600000000000007194e+00
1.600000000000004086e+00,-2.800000000000008260e+00
1.700000000000004619e+00,-3.000000000000008882e+00
1.800000000000004263e+00,-3.200000000000008171e+00
1.900000000000003908e+00,-3.400000000000007461e+00
2.000000000000004441e+00,-3.600000000000008527e+00
2.100000000000004974e+00,-3.800000000000009592e+00
2.200000000000004619e+00,-4.000000000000008882e+00
2.300000000000004263e+00,-4.200000000000008171e+00
2.400000000000004796e+00,-4.400000000000009237e+00
2.500000000000005329e+00,-4.600000000000010303e+00
2.600000000000004974e+00,-4.800000000000009592e+00
2.700000000000004619e+00,-5.000000000000008882e+00
2.800000000000005151e+00,-5.200000000000009948e+00
2.900000000000005684e+00,-5.400000000000011013e+00
3.000000000000005329e+00,-5.600000000000010303e+00
3.100000000000004974e+00,-5.800000000000009592e+00
3.200000000000005507e+00,-6.000000000000010658e+00
3.300000000000006040e+00,-6.200000000000011724e+00
3.400000000000005684e+00,-6.400000000000011013e+00
3.500000000000005329e+00,-6.600000000000010303e+00
3.600000000000005862e+00,-6.800000000000011369e+00
3.700000000000006395e+00,-7.000000000000012434e+00
3.800000000000006040e+00,-7.200000000000011724e+00
3.900000000000005684e+00,-7.400000000000011013e+00
4.000000000000006217e+00,-7.600000000000012079e+00
4.100000000000006750e+00,-7.800000000000013145e+00
4.200000000000006395e+00,-8.000000000000012434e+00
4.300000000000006040e+00,-8.200000000000011724e+00
4.400000000000006573e+00,-8.400000000000012790e+00
4.500000000000007105e+00,-8.600000000000013856e+00
4.600000000000006750e+00,-8.800000000000013145e+00
4.700000000000006395e+00,-9.000000000000012434e+00
4.800000000000006928e+00,-9.200000000000013500e+00
4.900000000000007461e+00,-9.400000000000014566e+00
5.000000000000007105e+00,-9.600000000000013856e+00
5.100000000000006750e+00,-9.800000000000013145e+00
5.200000000000006395e+00,-1.000000000000001243e+01
5.300000000000007816e+00,-1.020000000000001528e+01
5.400000000000007461e+00,-1.040000000000001457e+01
5.500000000000007105e+00,-1.060000000000001386e+01
5.600000000000008527e+00,-1.080000000000001670e+01
5.700000000000008171e+00,-1.100000000000001599e+01
5.800000000000007816e+00,-1.120000000000001528e+01
5.900000000000007461e+00,-1.140000000000001457e+01
6.000000000000007105e+00,-1.160000000000001386e+01
6.100000000000008527e+00,-1.180000000000001670e+01
6.200000000000008171e+00,-1.200000000000001599e+01
6.300000000000007816e+00,-1.220000000000001528e+01
6.400000000000009237e+00,-1.240000000000001812e+01
6.500000000000008882e+00,-1.260000000000001741e+01
6.600000000000008527e+00,-1.280000000000001670e+01
6.700000000000008171e+00,-1.300000000000001599e+01
6.800000000000007816e+00,-1.320000000000001528e+01
6.900000000000009237e+00,-1.340000000000001812e+01
