0.000000000000000000e+00,2.275060105185879311e-01
5.000000000000000278e-02,1.251868136543063392e-01
1.000000000000000056e-01,5.346731387324282769e-02
1.500000000000000222e-01,1.514267132061765109e-01
2.000000000000000111e-01,3.291005075922979195e-01
2.500000000000000000e-01,1.449435053449336097e-01
3.000000000000000444e-01,4.173858361846648490e-01
3.500000000000000333e-01,2.530814535701926271e-01
4.000000000000000222e-01,2.835776713821334671e-01
4.500000000000000111e-01,1.709831214584402459e-01
5.000000000000000000e-01,2.518986015513671739e-01
5.500000000000000444e-01,1.893637501871825446e-02
6.000000000000000888e-01,2.470826077345269489e-01
6.500000000000000222e-01,1.140813333053558032e-01
7.000000000000000666e-01,1.013867234869075817e-02
7.500000000000000000e-01,1.657911073284665249e-01
8.000000000000000444e-01,4.790932950987825678e-01
8.500000000000000888e-01,4.184910709478253943e-01
9.000000000000000222e-01,4.315167800090212724e-01
9.500000000000000666e-01,3.046365268645543356e-01
1.000000000000000000e+00,6.590162586833814284e-03
1.050000000000000044e+00,4.368427018122137406e-01
1.100000000000000089e+00,4.296096835985752094e-03
1.150000000000000133e+00,3.166783706401045118e-01
1.200000000000000178e+00,4.474770191128944474e-01
1.250000000000000000e+00,4.403008955455534057e-01
1.300000000000000044e+00,3.989850680724194021e-01
1.350000000000000089e+00,4.990568014571944433e-02
1.400000000000000133e+00,5.317859174084421658e-02
1.450000000000000178e+00,4.862400627537969977e-01
1.500000000000000000e+00,1.540253570359444990e-01
1.550000000000000044e+00,2.012656837587678549e-01
1.600000000000000089e+00,3.052034823153859655e-01
1.650000000000000133e+00,4.700546081307672153e-01
1.700000000000000178e+00,4.926488358080188812e-01
1.750000000000000000e+00,1.388562543613627298e-01
1.800000000000000044e+00,1.254250071601907823e-01
1.850000000000000089e+00,3.593382990261836385e-01
1.900000000000000133e+00,2.808864982524225118e-01
1.950000000000000178e+00,1.255170213819043479e-01
2.000000000000000000e+00,1.408484678251888389e-01
2.050000000000000266e+00,3.666799844174707945e-01
2.100000000000000089e+00,2.269033514088578118e-01
2.149999999999999911e+00,3.343783626821450472e-02
2.200000000000000178e+00,1.198246533460246566e-01
2.250000000000000000e+00,2.754493086235304533e-02
2.300000000000000266e+00,1.004434027204037516e-01
2.350000000000000089e+00,3.741829928538432659e-01
2.400000000000000355e+00,1.317375073474096325e-01
2.450000000000000178e+00,2.337855691302311301e-01
2.500000000000000000e+00,9.071455147066526115e-02
2.550000000000000266e+00,5.438945966164226986e-02
2.600000000000000089e+00,2.496609409930788948e-02
2.650000000000000355e+00,3.091340579552143142e-01
2.700000000000000178e+00,4.138659286242630797e-01
2.750000000000000000e+00,2.469825753916072841e-01
2.800000000000000266e+00,3.623716454669245191e-01
2.850000000000000089e+00,3.336635794884246220e-01
2.900000000000000355e+00,6.424614453149612991e-02
2.950000000000000178e+00,3.925160249702286941e-01
3.000000000000000000e+00,4.324997154645887631e-01
3.050000000000000266e+00,4.244691165155787815e-01
3.100000000000000089e+00,2.146218997035737042e-01
3.150000000000000355e+00,1.493773754160849787e-01
3.200000000000000178e+00,3.632793338444310627e-01
3.250000000000000000e+00,1.218266424910932622e-01
3.300000000000000266e+00,1.534286173167110356e-01
3.350000000000000089e+00,6.876050650733811498e-02
3.400000000000000355e+00,4.909156407546854117e-01
3.450000000000000178e+00,3.338226912699732152e-01
3.500000000000000000e+00,1.240135005419572556e-01
3.550000000000000266e+00,2.895196266543166863e-01
3.600000000000000089e+00,4.227951060057237864e-01
3.650000000000000355e+00,3.434177597888144473e-01
3.700000000000000178e+00,3.550927003584521957e-01
3.750000000000000000e+00,3.122957350107292696e-01
3.800000000000000266e+00,3.734561812915282442e-01
3.850000000000000089e+00,4.874917987649041162e-02
3.900000000000000355e+00,1.520729718194444025e-01
3.950000000000000178e+00,4.550078313551408904e-02
4.000000000000000000e+00,2.281258157385780971e-01
4.049999999999999822e+00,1.433500238339664445e-01
4.100000000000000533e+00,2.276811710186282811e-02
4.150000000000000355e+00,1.823639207964102282e-01
4.200000000000000178e+00,1.941212027256700723e-01
4.250000000000000000e+00,1.690643190493676951e-01
4.299999999999999822e+00,2.774546613469291989e-01
4.350000000000000533e+00,4.620236326025993212e-01
4.400000000000000355e+00,6.259128642101280393e-02
4.450000000000000178e+00,3.059584957524466020e-01
4.500000000000000000e+00,2.989827729308996429e-01
4.549999999999999822e+00,3.093220410387817476e-01
4.600000000000000533e+00,3.260966263903303242e-01
4.650000000000000355e+00,3.612924401807273145e-01
4.700000000000000178e+00,1.718415100527459494e-01
4.750000000000000000e+00,9.187153769963668504e-02
4.800000000000000711e+00,1.610698760056929468e-01
4.850000000000000533e+00,2.483293512089868038e-02
4.900000000000000355e+00,4.837410356566601011e-01
4.950000000000000178e+00,1.259821333164519164e-01
